product_id,product_name,aisle_id,department_id
17897,Asian Slaw,1,20
17898,Raspberry On The Bottom Cream Top Yogurt,120,16
17902,Liquid Egg Whites,86,16
17903,Harvest Medley,123,4
17920,Shredded Almond Mozzarella Cheese,21,16
17929,Plain 0% Fat Oikos Greek Yogurt,120,16
17938,Organic Strawberry Whole Milk Greek Yogurt,120,16
17942,Steamables Golden Potatoes,83,4
17944,Organic Micro Greens Sprouts,83,4
17949,Mild Cheddar Cheese Sticks,21,16
17951,2% Reduced Fat Ultra-Filtered Chocolate Milk,84,16
17982,Classic Hummus with Rold Gold Petzels Snack,67,20
17988,Fat Free Vanilla Yogurt,120,16
17993,Shredded Colby & Monterey Jack Cheeses,21,16
18009,Unsweetened Vanilla Pure Almond Milk,91,16
18017,Organic Tomatoes,24,4
18034,Mamey,24,4
18053,English Cheddar Cheese Smoked,21,16
18055,Organic Rice Drink Vanilla,91,16
18057,Stone Ground Coconut Butter,36,16
18067,New York Extra Sharp Cheddar,21,16
18078,Wild Arugula,123,4
18080,Mild Szechuan Smoked Tofu,14,20
18090,Organic Large White Flesh Peach,24,4
18105,Original Classic Organic Rice Drink,91,16
18108,Oikos Blended Greek Nonfat Yogurt Triple Zero Plain,120,16
18119,Garlic Spice Blend Paste,123,4
18123,Smoked Medium Cheddar,21,16
18132,Gruyere Cheese,2,16
18135,Organic Zucchini Squash,83,4
18147,Peach Cottage Doubles,21,16
18148,Organic Whole Carrots,123,4
18159,Organic Biologique Limes,123,4
18175,Organics Chocolate Milk with DHA,84,16
18181,Fat Free Ranch Veggie Dip,67,20
18195,Humm! Greek Olives Hummus,67,20
18199,Spinach Artichoke Hummus,67,20
18211,Special Reserve Extra Sharp Cheddar,21,16
18218,Garden Salad,123,4
18221,Butternut Squash Tamales with Roasted Green Chiles,13,20
18224,Organic Low Fat Plain Yogurt,120,16
18234,Organic Spinach Bunch,83,4
18240,Protein Kefir Nonfat Cultured Milk Smoothie Vanilla Probiotic,120,16
18254,All Natural Roasted Garlic Hummus,67,20
18257,Margarine Sticks,36,16
18259,"Goat Cheese, Pear & Arugula Ravioli",13,20
18262,Kinderhook Creek Mini a Pure Sheep's Milk Cheese,21,16
18272,Slices Cheddar Cheese,21,16
18275,Poco Bites Cocktail Cucumbers,67,20
18276,Yellow Sweet Corn,83,4
18278,Original Pastrami,96,20
18313,Chopped Garlic in Water,123,4
18314,Greek Wrap,13,20
18324,Fun Pack Pepperoni Kabobble,13,20
18359,Bag of Red Delicious Apples,123,4
18366,Garlic Herb Goat Cheese Log,2,16
18367,Unsalted Beurre de Baratte AOP Butter,36,16
18370,Organic Shredded Mozzarella,21,16
18375,Tangerines,24,4
18392,Sugar-Free Whipped Heavy Cream,53,16
18394,Asian Chopped Salad with Dressing,123,4
18402,Salumeria Specialty Series Diced Pancetta,96,20
18407,Strawberry Banana/Peach Nonfat Yogurt,120,16
18408,Smoked Turkey Slices,96,20
18413,European-Style Cultured Butter,36,16
18428,Organic Wheat Grass,83,4
18432,Sweet Butter Salad,123,4
18434,Organic Whole Crimini Mushrooms,83,4
18437,Strawberry Nana Drink,120,16
18450,Trumoo Choc Milk Hg,84,16
18460,Brussel Sprouts,123,4
18465,Organic Grade A Free Range Large Brown Eggs,86,16
18490,Pepper Shishito Clam Og,83,4
18503,Light Cream,53,16
18514,Gluten Free Hot Chipotle Hummus,67,20
18523,Total 2% All Natural Greek Strained Yogurt with Honey,120,16
18531,Organic Heavy Whipping Cream,53,16
18534,Grade A Extra Large Eggs,86,16
18545,Buttery Spread,36,16
18583,Taboule Salad,13,20
18585,Pomegranates,24,4
18593,Hardwood Smoked Sliced Turkey Breast,96,20
18594,Emmentaler Swiss Slices,21,16
18603,Olive & Garlic Tapenade,67,20
18609,Organic Radicchio Castelfranco,83,4
18615,Organic Guacamole,67,20
18626,Original Sugar Free Coconut Milk,91,16
18630,Classic Premium Cooked Ham,96,20
18641,Tomato Goat Cheese & Herbs Pizza,13,20
18644,Organic Sliced Bella Mushrooms,123,4
18649,Thai Veggie Chicken,1,20
18651,Vanilla with Blue Diamond Almonds Greek Nonfat Yogurt,120,16
18653,Super Shreds Superfood Brussels Sprouts,123,4
18656,Organic Red Potato,83,4
18663,Aged White Cheddar Cheese,21,16
18664,Ultra Thin Sliced Swiss Cheese,21,16
18666,Spicy Jalapeno Quinoa Meal,13,20
18670,Original Enriched Rice Drink,91,16
18673,White American Cheese,2,16
18681,Oven Roasted Deli Thin-Sliced Turkey Breast,96,20
18682,"Avocado, Jack and Tomato Sandwich",13,20
18683,0% Fat Vanilla Greek Yogurt,120,16
18689,Dairy-Free Chive Cream Cheese,108,16
18724,"Russian Lowfat Yogurt, 2% Milkfat",120,16
18725,Light Very Cherry Yogurt,120,16
18726,Baked Asian Sweet Teriyaki Tofu,14,20
18742,Corn,123,4
18754,Ugli Fruit,24,4
18758,Mild Cheddar Cheese Cubes,21,16
18767,Greek Toasted Coconut Vanilla Non Fat Yogurt,120,16
18770,Uncured Italian Dry Salami,96,20
18786,Grapefruit Bag,123,4
18798,"Kefir, Perfect Blueberry",120,16
18810,Black Mission Fig,24,4
18818,Unsweetened Organic Soy Milk,91,16
18829,Dairy Free Grated Parmesan Style Topping,91,16
18844,Vermont Sharp Cheddar Cheese,2,16
18847,Sweet Condensed Coconut Milk Organic,91,16
18848,Mexican Blend Cheese,21,16
18850,Tapioca Pudding,71,16
18856,Spicy Chipotle Hummus,67,20
18858,Gorgonzola Cheese Center Cut,21,16
18864,Chili,1,20
18867,Organic Grass fed Creamline Yogurt Vanilla,120,16
18879,Organic Pre-washed Hearts Of Romaine Lettuce,123,4
18882,4 Peppercorn Chabis Goat Milk Cheese,2,16
18883,Honeydew Chunks,123,4
18907,Light & Fit Greek Crunch Coconut Chocolate Bliss,120,16
18922,California Peach Greek Yogurt,120,16
18923,Organic Minestrone Soup,1,20
18926,Fat Free Strawberry Yogurt,120,16
18930,Drinkable Lowfat Peach Yogurt,120,16
18933,Red Apple Slices,123,4
18936,Steakhouse Roaster Potatoes,123,4
18952,Strawberry 1.76 Oz Dairy Snack,120,16
18956,Truffle Mousse,67,20
18958,Vanilla with Reese's Pieces Lowfat Yogurt,120,16
18970,Original 65% Vegetable Oil Spread,36,16
18972,Kasseri Mountain Cheese,21,16
18976,Organic Chicken Cacciatore,13,20
18980,Organic Whole Milk Plain Greek Yogurt,120,16
18990,Medjool Dates,123,4
18996,Melon Santa Clause,24,4
19003,Celery,83,4
19008,Vitamin D Full Fat Milk,84,16
19013,Non Alcoholic Hazelnut Coffee Creamer,53,16
19019,Uncured Slow Cooked Ham,96,20
19048,Organic Butternut Squash,83,4
19049,Peeled Garlic,123,4
19053,Sweetfire Beets,123,4
19055,"Spring Mix & Baby Spinach, 50/50!, Family Size",123,4
19057,Organic Large Extra Fancy Fuji Apple,24,4
19059,California Cauliflower Cello,83,4
19061,Asparagus Tips,83,4
19063,Carrots Cello,83,4
19072,Cultured Raspberry Coconut Milk Dairy Free,120,16
19077,"Cream Cheese, Farmhouse Original",21,16
19082,Turnips,123,4
19084,Organic Grapefruit,24,4
19086,Small Cantaloupe,24,4
19097,Light Harvest Peach Yogurt,120,16
19101,"Quinoa, Kale & Red Lentil Soup",1,20
19106,Red Pear,24,4
19135,Cajun Turkey Breast,96,20
19145,Dairy Pure Whole Milk,84,16
19155,Organic 1% Lowfat Milk,84,16
19156,Fat Free Blueberry Yogurt,120,16
19161,Organic Summer Strawberry Kefir,120,16
19163,Organic Part Skim Mozzarella Cheese,21,16
19165,100% Egg Whites,86,16
19167,Premium Cape Cod Fresh Cranberries,123,4
19170,Cheddar Cheese With Jalape̱o Peppers Block,21,16
19171,100% Lactose Free Organic 2% Reduced Fat Milk,84,16
19172,French Onion with Bacon Dip,67,20
19183,Bacon & Bleu Chopped Salad Kit,123,4
19193,Salsa For All Seasons Medium Chipotle Salsa,67,20
19221,Buttery Sticks,36,16
19231,Brussels Sprouts Stalks,83,4
19233,Seasoned Shredded Beef,13,20
19237,Burger Blue Cheese Slices,2,16
19244,Grassfed Whole Milk Strawberry Yogurt,120,16
19255,Plenti Greek Blueberry Oatmeal with Yogurt,120,16
19268,Minestrone Soup,1,20
19277,Greek 0% Fat Smooth & Creamy Vanilla,120,16
19282,Escarole,83,4
19283,"Brussels Sprouts, Sprout Halves, Quick Cook",123,4
19290,Plain Lowfat  Yogurt,120,16
19301,Black Cherry Greek Style Yogurt,120,16
19322,Original Flax Milk Dairy Free Protein+,91,16
19326,Gold Pear,24,4
19327,Artisan Series Cherry Tomatoes On The Vine,83,4
19345,Shredded Mexican Style Nacho Cheese Blend,21,16
19348,Fat Free Milk,84,16
19350,"Yogurt, Lowfat, Organic, Vanilla Bean",120,16
19354,Yo Baby Organic Vanilla Yogurt,120,16
19360,Dairy Free Greek Style Vanilla Coconut Milk Yogurt,120,16
19362,5 Grain Tempeh,14,20
19363,Chocolate Soymilk,91,16
19384,Original Almond Milk,91,16
19389,Shredded Low-Moisture Part-Skim Mozzarella Cheese,21,16
19390,Queso Queso Fresco Chse 10 Oz,21,16
19400,Vanilla with Twix Pieces Lowfat Yogurt,120,16
19407,Super Squeeze Strawberry Bash Juice Blend,84,16
19411,Almond Breeze Hint of Honey Almond Milk,91,16
19413,Winter Truffle,2,16
19420,Light & Fit Greek Mousse Salted Caramel,120,16
19425,Saag Paneer & Biryani Bento,13,20
19446,Thick & Chunky Salsa,67,20
19449,Fat Free Vitamin A & D Milk,84,16
19458,Sugar Cane,24,4
19459,Small Curd Cottage Cheese,108,16
19473,Eggplant Pesto,67,20
19477,Organic Medium Firm Tofu,14,20
19489,Light Beef Bologna,96,20
19490,Tomato & Basil Jack Cheese Slices,21,16
19505,Sliced Mushrooms,83,4
19511,Half And Half,53,16
19516,Velveeta Original Cheese,21,16
19517,Gourmet Baby Cucumbers,123,4
19529,Mangoes,24,4
19546,Port Wine Spreadable Cheese,21,16
19562,Double Cream Chive Vegan Cashew Cheese,91,16
19567,White,2,16
19570,Sunburst Tangerine,24,4
19575,Cultured Soy Vanilla Yogurt,120,16
19584,Dairy Pure 2% Milkfat Reduced Fat Milk,84,16
19591,Greek 100 Calories Key Lime Fat Free Yogurt,120,16
19593,Super Sweet Yellow Corn,83,4
19604,Medium Scarlet Raspberries,24,4
19607,Black Forest Shaved 98% Fat Free Ham,96,20
19610,Mini Kumato Tomatoes,83,4
19613,Organic Dandelion Greens,83,4
19614,Lowfat Kefir Smoothie Strawberry,120,16
19626,Baby Brussel Sprouts,123,4
19629,Peach Mango Fruit Fusion Yogurt,120,16
19639,Spaghetti & Meatballs,13,20
19647,Ranch Dip,67,20
19665,Organic Feta Cheese,2,16
19667,Carrot Rainbow,83,4
19674,Orange Gelatin,71,16
19677,Original Pure Creamy Almond Milk,91,16
19678,Organic Russet Potato,83,4
19687,Butternut Squash With Cranberries,13,20
19690,Green Oak Lettuce,83,4
19691,Green Seedless Grapes,32,4
19696,Garlic & Herb Goat Cheese,2,16
19705,Muhammara Walnut Pomegranate & Roasted Red Pepper Meze,67,20
19706,Organic Nectarine,24,4
19720,Greek 100 Calories Whips! Salted Caramel Fat Free Yogurt Mousse,120,16
19730,Bonne Bouche Ash-Ripened Goat Cheese,21,16
19733,Potato Pancakes,1,20
19735,Sushi Spicy Tuna Roll Special Brown Rice Ready To Eat,13,20
19741,Organic Unsweetened Soy Milk H,91,16
19750,Thick Cut Bologna,96,20
19751,Organic Fingerling Potatoes Bag,123,4
19759,Burrata Cheese,21,16
19766,Ultra Thin Slices Swiss Cheese,21,16
19768,Chinese Chicken Salad,1,20
19772,Tofu Dogs,14,20
19782,Smoked Mozzarella,2,16
19783,Applewood Smoked Ham,96,20
19784,14 Oz Half And Half,53,16
19810,Roast Beef Sandwich,13,20
19811,Honey + Ginger Beets,123,4
19819,Organic Whole Milk Yogurt,120,16
19820,Grassmilk 2% Reduced Fat Milk,84,16
19823,Cabbage,83,4
19828,Red Delicious Apples,24,4
19835,Strawberry Blended Non Fat Greek Yogurt,120,16
19842,Albacore Tuna Salad,1,20
19853,Traditional Hummus Snack Pack,67,20
19857,Plain Goat's Milk Cheese Log,2,16
19875,Organic Yogurt Original Plain,120,16
19879,Port Wine Cheese Log Spreadable Cheese Log,2,16
19880,Crossovers Crt Gngr Pistachio,120,16
19881,Bartlett Pear,24,4
19883,Small Curd Cottage Cheese 4%,108,16
19887,Unsweetened Vanilla Almond Breeze,91,16
19893,Almond Breeze Almond Coconut Milk,91,16
19895,Sliced Prosciutto,96,20
19906,Fresh Whole White Mushrooms,83,4
19912,Turkey Sandwich,13,20
19922,Organic Garlic & Herbs Fresh Goat Cheese,21,16
19924,Private Stock Vermont Cheddar Cheese,2,16
19934,Fat Free Smooth & Creamy Plain Organic Yogurt,120,16
19937,"Crab Cake, Vegan",91,16
19940,6 Piece with 10 fl oz Spring Water Uploaded Chicken Dunks,13,20
19960,Shredded Low Moisture Part Skim Mozzarella Cheese,21,16
19966,Spicy Shrimp Avocado Roll,13,20
19971,Diced Bell Pepper,83,4
19977,Light & Fit Greek Cherry Yogurt,120,16
19978,Authentic Danish Style Blue Cheese,2,16
19982,Part Skim Ricotta,108,16
20012,Lightly Seasoned Roasted Garlic,123,4
20015,Grandma's Hummus,67,20
20017,Greek Yogurt Style Nonfat Yogurt,120,16
20019,Lowfat Kefir Smoothie Blueberry,120,16
20027,Strawberry Banana Yogurt,120,16
20034,Potted Basil,16,4
20061,Organic Grass Fed Creamline Yogurt Plain,120,16
20062,Sticky Toffee Pudding Family Pack,71,16
20064,Lunchables Mini Hot Dogs with Capri Sun,13,20
20073,Jazz Apple,24,4
20079,Chicken Pie,13,20
20080,Tomme De Savoie Cheese,2,16
20082,Organic Whole Milk with DHA Omega-3,84,16
20094,Low Sodium Turkey Breast,96,20
20114,Jalapeno Peppers,83,4
20129,Brussell Sprouts,123,4
20133,Greek Non Fat Yogurt Wild Blueberry,120,16
20137,Broccoli Cheddar Soup,1,20
20148,Organic Garlic Bulbs,123,4
20149,All Natural 100% Egg Whites,86,16
20155,Red Plumcots,24,4
20156,Mixed Berry Yogurt,120,16
20158,Tofu Firm,14,20
20161,100% Liquid Egg Whites,86,16
20197,Natural Muenster Cheese Slices,21,16
20199,HUMMUS 10OZ  YELLOW LENTIL EAT WELL,67,20
20202,Yellow American Cheese,2,16
20206,Chocolate Fudge Pudding,71,16
20207,Hot Chicken Tenders,13,20
20230,Organic Maple Creamline Yogurt,120,16
20235,Organic Pink Lady Apples,24,4
20246,Lite Cheese Presliced Bonus Pack,21,16
20247,Organic Extra Large Eggs,86,16
20310,Yogurt Maple Ginger Yogurt,120,16
20320,Lactose and Fat Free Milk,84,16
20329,Classic Swiss,2,16
20337,Hummus Roasted Pine Nut,67,20
20344,Chunky Chicken Noodle Soup,1,20
20358,Mozzarella & Provolone Shredded Cheese,21,16
20369,"Cheese, Halloumi",21,16
20379,Organic Free Range Large Grade A Brown Eggs,86,16
20383,Pepper Greens,123,4
20391,Tamale Bean Cheese,13,20
20393,Organic Pea Shoots,123,4
20407,Jumbo Veggies Dogs,14,20
20414,Big Slice American Cheese Slices,21,16
20419,Dry-Cured Prosciutto,96,20
20422,All Natural Brie In Foil,21,16
20424,Chicken Curry,13,20
20435,Oregon Marionberry Lowfat Yogurt,120,16
20463,Organic Fat-Free Milk,84,16
20469,Organic Arugula,83,4
20475,Nesquik Chocolate Low Fat Milk,84,16
20476,Honey Belle Pear,24,4
20482,Hazelnut Soy Creamer,91,16
20488,Chili Lime Jackfruit Carnitas,14,20
20491,Marjoram,16,4
20493,All Natural Chocolate Hemp,91,16
20502,Singles 2% Milk American Cheese Slices,21,16
20528,Organic Medium Cheddar Cheese,21,16
20530,Oven Roasted White Turkey,96,20
20532,Unsweetened Almond Beverage,91,16
20535,Organic Portabella Mushrooms,123,4
20547,White Mushrooms,83,4
20550,Ss Creamy Mashed Potatoes,13,20
20557,Shiitake SprouTofu Veggie Burger,14,20
20565,Muenster Natural Cheese,21,16
20574,Roasted Turkey,96,20
20585,American Cheese Singles 12 Count,21,16
20588,Vegan Buttery Sticks,91,16
20589,Veggie Bologna Deli Slices,14,20
20601,Organic Young Thai Coconut,24,4
20606,"Crumbled Feta, with Mediterranean Herbs, Fat Free",2,16
20614,Sunbutter & Crackers,13,20
20626,Feta Chunk Fat Free Cheese,21,16
20628,Cilantro Chili,67,20
20632,Mache Rosettes French Salad Mix,123,4
20634,5.3 oz Sarvecchio Parmesan Wedge,21,16
20639,Strawberry Lowfat Yogurt with M&M's,120,16
20645,Spicy Harissa Hummus,67,20
20651,Hummus Pinoli,67,20
20654,Mozzarella Cheese Shreds,21,16
20659,Oikos Triple Zero Greek Strawberry Yogurt,120,16
20666,Apple Cinnamon Yogurt,120,16
20689,Munster Cheese,2,16
20698,Swiss Gruyere Cheese,2,16
20702,Small Watermelon,24,4
20709,Toscano Salami,96,20
20710,Reduced Fat Swiss Cheese,2,16
20718,Golden California Fig,123,4
20724,Private Stock Cheese Classic Vermont Cheddar,21,16
20736,Celery Root,83,4
20740,Omega-3 Buttery Spread,91,16
20741,Pasteurized Real Egg Product,86,16
20743,Milk Chug Cultured Lowfat Buttermilk,84,16
20751,Original Beef,96,20
20774,Caramel Macchiato Coffee Creamer,53,16
20785,Extra Sharp Aged Cheddar Cheese slices,21,16
20798,Greek Blended Raspberry Fat Free Yogurt,120,16
20815,Unsalted 65%  Vegetable Oil Spread,36,16
20818,Cotton Candy Grapes,24,4
20833,Sliced Havarti Cheese,21,16
20842,Total 0% Greek Yogurt,120,16
20851,Filtered Fresh 2% Reduced Fat Milk,84,16
20855,Salad Kit Creamy Coleslaw,123,4
20869,Yellow Potato,83,4
20870,Gourmet Mixed Organic Fingerlings Potatoes,123,4
20874,Pimento Cheese Spread,1,20
20883,Carving Board Slow Cooked Ham,96,20
20884,Baked Cooked Ham,96,20
20887,Feta Crumbles Cheese,21,16
20888,Total 2% Lowfat Greek Strained Yogurt Blueberry - 4 PK,120,16
20894,Light & Fit Nonfat Vanilla Yogurt,120,16
20899,Goo Berry Pie Probugs Kefir,120,16
20904,California Roll Sushi,13,20
20907,Cajun Style 98% Fat Free Turkey Breast,96,20
20915,Mozzarella Light Low Moisture Part Skim String Cheese,21,16
20919,Baby Spinach Salad,123,4
20920,Sage,16,4
20929,"Salad, 50/50 Mix",123,4
20931,Black Mission Figs,123,4
20940,Organic Low Fat Milk,84,16
20952,French Vanilla Fat Free Powder Coffee Creamer,53,16
20964,Organic American Pasteurized Process Cheese Product,21,16
20969,Strawberry with Granola Light Yogurt,120,16
20970,Milk Chocolate and Chocolate Fudge/Milk Chocolate Swirl Pudding,71,16
20977,The Natural Whipped Topping,108,16
20981,Dried Oyster Mushrooms,83,4
20990,Hummus Galilee,67,20
21000,Cold Brew Coffee Almond Milk,91,16
21003,White Chocolate Macadamia Coffee Creamer,53,16
21019,Roasted Red Pepper Hummus,67,20
21022,Imported Grated Parmesan,21,16
21032,Apple Cortland,24,4
21051,Baba Ghannouge Eggplant Dip,67,20
21067,Reduced Fat Sliced Provolone Cheese,21,16
21077,Cara Cara Navel Orange,24,4
21089,Lunchables Nachos with Cheese Dip and Salsa,13,20
21095,Barbecue Chipotle Cheddar Tamales,13,20
21101,Organic Southwest Style Salad,123,4
21103,Cherry Tomato Vine,83,4
21106,Sandwich Pepperoni,96,20
21113,Potato Red Bag 2 Lb Organic,83,4
21115,Oikos Greek Vanilla Yogurt,120,16
21133,Spreadable Butter with Olive Oil & Sea Salt,36,16
21134,Cream Top Apricot Mango Fruit on the Bottom Yogurt,120,16
21137,Organic Strawberries,24,4
21142,Brown Fig,24,4
21174,I Heart Baby Kale,123,4
21183,Organic Gold Beet Bunch,83,4
21184,Tzatziki Greek Strained Yogurt Dip Cucumber Garlic,67,20
21201,Chopped Ham,96,20
21205,Tortellini 3 Cheese Pasta,13,20
21209,Vanilla Bean Lowfat Yogurt,120,16
21222,Whole White Potatoes,123,4
21227,Smart Dogs Veggie Hot Dogs,14,20
21238,Salami,96,20
21247,Northwest Fresh Cranberries,123,4
21255,Sugar Free Chocolate Pudding,71,16
21268,Mango Yogurt Smoothie,120,16
21273,Grade A Pasteurized Fat Free Cottage Cheese,108,16
21277,Thick Slice Pepperoni,96,20
21279,Garlic & Basil Butter,36,16
21283,Otria Spinach Artichoke Greek Yogurt Veggie Dip,67,20
21285,Gorgonzola Cheese,2,16
21288,Blackberries,24,4
21289,Cultured Vanilla Coconut Milk,120,16
21292,Rainbow Bell Peppers,32,4
21295,Organic Spaghetti Squash,83,4
21304,Whole Baby Bella Mushrooms,83,4
21313,Brie Cheese,2,16
21330,Oikos Greek Plain Fat Free Yogurt,120,16
21333,Original Whipped Cream Cheese,108,16
21334,Organic Peeled Garlic,123,4
21341,Ethiopian Hummus,67,20
21347,Fresh Veganmozz,21,16
21353,Shredded Pizza Cheese,21,16
21366,Mez̩ Smoked Onion Parmesan Greek Yogurt Dip,67,20
21375,Toasted Coconut Vanilla Oikos Greek Yogurt,120,16
21382,Light French Onion Veggie Dip,67,20
21384,Greek Orzo Salad,1,20
21385,Butter Lettuce,32,4
21387,Non-Fat Vanilla Yogurt,120,16
21403,Lemon Grass,16,4
21405,"Organic Red Radish, Bunch",83,4
21408,Labn̩ Kefir Cheese,2,16
21410,"Deli Fresh Honey Smoked Turkey Breast, 98% Fat Free, Gluten Free",96,20
21414,Smooth and Creamy Light Sour Cream,108,16
21416,Tomatillos,83,4
21420,2% Reduced Fat Shredded Mozzarella Cheese,21,16
21432,Colby Jack Cheese Block,21,16
21438,Greek O% Fat Maple Yogurt,120,16
21442,Cracked Black Pepper Turkey Breast,96,20
21447,Light Fat Free Blueberry Patch Yogurt,120,16
21451,Beer Cheese Spreadable Cheese,2,16
21461,Triple Creme Goat Brie,21,16
21478,Organic Super Natural Granola,83,4
21482,Jewel Signature Provolone,108,16
21484,Naturals Applewood Smoked Ham Lunchmeat,96,20
21491,Supremo Chihuahua 8.82 Oz,21,16
21492,Mousse with Port Wine Duck Liver & Pork,96,20
21512,Homestyle Mashed Potatoes,13,20
21524,Salad Hearts of Romaine,123,4
21527,Unsweetened Whole Milk Blueberry Greek Yogurt,120,16
21533,Organic Plain Lassi,120,16
21535,Fruyo Greek Non Fat Strained Yogurt Blended with Vanilla,120,16
21553,Lowfat 2% Milkfat Cottage Cheese,108,16
21560,Cut Hearts Of Palm,1,20
21568,American Cheese Singles,21,16
21569,Creamy Chocolate Powder Coffee Creamer,53,16
21571,Plain Cultured Soy,120,16
21573,Roasted Pine Nut Hummus,67,20
21592,Short Cuts Rotisserie Seasoned Carved Chicken Breast,13,20
21610,Honey Ham & Oven Roasted Turkey Breast Deli Thin-Sliced Variety Pack Lunch Meat,96,20
21615,Pineapple on the Bottom Low-Fat Greek Yogurt,120,16
21616,Organic Baby Arugula,123,4
21622,Organic Broccolette,123,4
21625,All Natural Classic Original Hommus Snack Cups,67,20
21628,Slow Roasted Chick'n Tandoori,14,20
21630,Fried Chicken Wings,13,20
21637,Golden Raspberries,24,4
21654,Homemade Plum Membrillo Quince Paste,67,20
21668,Volpi Cheese Stick Mozz/Proscuitto,96,20
21674,Baby Romaine Lettuce Leaf Mix Salad Clamshell,123,4
21675,Plain Cultured Goat Milk,84,16
21692,Pearls Fresh Mozzarella Cheese,21,16
21693,Caramel Macchiato Nonfat Greek Yogurt,120,16
21695,Dairy Free Coconut Milk Plain Yogurt Alternative,120,16
